movie_name,open_date,total_sales_amount,total_audience_count,screen_count_peak,show_count_total,sales_share_peak,rep_nation,nation,distributor_boxoffice,boxoffice_year_count,boxoffice_years,match_key
전설의 파이터,20200616,1000,1,1,1,0,한국,한국,(주)드림팩트엔터테인먼트,1,2020,전설의 파이터|20200616
가자 장미여관으로 4 - 무삭제판,20200910,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2020,가자 장미여관으로 4 - 무삭제판|20200910
구속,20200702,6000,1,1,1,0,한국,한국,(주)메이크아트,1,2020,구속|20200702
내 상사의 부인,20200605,2000,1,1,1,0,한국,한국,P&미디어,1,2020,내 상사의 부인|20200605
맛있는 동거 2,20200804,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,맛있는 동거 2|20200804
나는 야한 여자,20200625,6000,1,1,1,0,한국,한국,(주)메이크아트,1,2020,나는 야한 여자|20200625
식스센스:속 보이는 여자들,20200612,6000,1,1,1,0,한국,한국,(주)메이크아트,1,2020,식스센스:속 보이는 여자들|20200612
여선생3 무삭제,20200609,5000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,여선생3 무삭제|20200609
장모의마사지,20201023,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,장모의마사지|20201023
애원하는 유부녀,20200605,5000,1,1,1,0,한국,한국,(주)케이피에이기획,1,2020,애원하는 유부녀|20200605
아빠와 딸 그리고 딸의 친구들,20200611,6000,1,1,1,0,한국,한국,(주)메이크아트,1,2020,아빠와 딸 그리고 딸의 친구들|20200611
아내의 세계,20200626,6000,1,1,1,0,한국,한국,(주)메이크아트,1,2020,아내의 세계|20200626
어린여동생2-무삭제,20200603,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,어린여동생2-무삭제|20200603
세 여자,20200602,6000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2020,세 여자|20200602
A급며느리,20201019,6000,1,1,1,0,한국,한국,케이제이픽처스,1,2020,A급며느리|20201019
애인이 생기면 하고 싶은 일,20201019,6000,1,1,1,0,한국,한국,케이제이픽처스,1,2020,애인이 생기면 하고 싶은 일|20201019
엄마친구 7,20201023,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,엄마친구 7|20201023
페이섹스,20201029,6000,1,1,1,0,한국,한국,(주)룬컴퍼니,1,2020,페이섹스|20201029
불륜의 세계 무삭제판,20201103,6000,1,1,1,0,한국,한국,영드래곤 미디어,1,2020,불륜의 세계 무삭제판|20201103
탐스러운 장모님,20201028,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,탐스러운 장모님|20201028
열리는 누나들,20200615,2000,1,1,1,0,한국,한국,P&미디어,1,2020,열리는 누나들|20200615
숫처녀길들이기 - 무삭제,20201028,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,숫처녀길들이기 - 무삭제|20201028
어린 와이프 무삭제,20201017,1000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,어린 와이프 무삭제|20201017
후배부부와교환섹스2-무삭제,20200401,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,후배부부와교환섹스2-무삭제|20200401
새봄의오르가즘-무삭제,20200408,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,새봄의오르가즘-무삭제|20200408
밀애 : 친구엄마 3,20200629,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,밀애 : 친구엄마 3|20200629
나쁜 처제 2,20201019,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,나쁜 처제 2|20201019
내 아내의 엄마 2 무삭제,20201216,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,내 아내의 엄마 2 무삭제|20201216
딸의 친구 5 - 무삭제판,20201028,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2020,딸의 친구 5 - 무삭제판|20201028
못말리는 며느리,20200908,1000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,못말리는 며느리|20200908
쌍둥이 여친 과외하기,20200514,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2020,쌍둥이 여친 과외하기|20200514
나쁜 처제 2 무삭제,20201216,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,나쁜 처제 2 무삭제|20201216
형수 : 불륜관계 무삭제,20200811,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,형수 : 불륜관계 무삭제|20200811
가슴큰새엄마-무삭제,20200916,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,가슴큰새엄마-무삭제|20200916
구멍동서2,20200928,6000,1,1,1,0,한국,한국,영드래곤 미디어,1,2020,구멍동서2|20200928
부자의교환섹스,20200918,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,부자의교환섹스|20200918
새아가 - 무삭제판,20201007,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2020,새아가 - 무삭제판|20201007
친척동생2,20200914,1000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,친척동생2|20200914
속궁합 잘 맞는 친구엄마 무삭제,20200409,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,속궁합 잘 맞는 친구엄마 무삭제|20200409
스와핑 : 아내의 동의 무삭제,20200325,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,스와핑 : 아내의 동의 무삭제|20200325
남녀의 궁합 2,20200804,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,남녀의 궁합 2|20200804
대물 : 아내의 불륜,20201019,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,대물 : 아내의 불륜|20201019
여친 엄마 4,20201111,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,여친 엄마 4|20201111
두처제3,20200410,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,두처제3|20200410
손빨래하는 여자,20200407,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2020,손빨래하는 여자|20200407
그녀와 아줌마의 동거 무삭제,20200403,6000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2020,그녀와 아줌마의 동거 무삭제|20200403
욕구불만 친구엄마,20200612,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,욕구불만 친구엄마|20200612
스와핑 : 내 아내의 친구,20201020,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,스와핑 : 내 아내의 친구|20201020
19금 연애소설 무삭제판,20200618,6000,1,1,1,0,한국,한국,(주)영진크리에이티브,1,2020,19금 연애소설 무삭제판|20200618
19금 불륜소설 무삭제판,20200706,6000,1,1,1,0,한국,한국,(주)영진크리에이티브,1,2020,19금 불륜소설 무삭제판|20200706
정사 : 사돈처녀 2,20200612,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,정사 : 사돈처녀 2|20200612
어린 관리사 무삭제,20200403,5000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,어린 관리사 무삭제|20200403
싸움의 기술 2,20200522,6000,1,1,1,0,한국,한국,(주)영화사 사계절,1,2020,싸움의 기술 2|20200522
주인집 딸 - 무삭제판,20200813,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2020,주인집 딸 - 무삭제판|20200813
여자 동창들 : 친구 오빠와 섹스한 날 무삭제,20201215,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,여자 동창들 : 친구 오빠와 섹스한 날 무삭제|20201215
연애 완전 정복 - 무삭제판,20200924,6000,1,1,1,0,한국,한국,(주)영화사 사계절,1,2020,연애 완전 정복 - 무삭제판|20200924
내 친구의 딸 무삭제,20200609,1000,1,1,1,0,한국,한국,(주)로드하우스,1,2020,내 친구의 딸 무삭제|20200609
정사 : 친구엄마와 친구누나,20200612,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,정사 : 친구엄마와 친구누나|20200612
삼촌의 여자들,20200612,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,삼촌의 여자들|20200612
옆집 자매,20201002,2000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2020,옆집 자매|20201002
이웃집 여자 스토킹,20200814,2000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2020,이웃집 여자 스토킹|20200814
스와핑 : 부부모임,20200625,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,스와핑 : 부부모임|20200625
호빠오빠,20200618,2000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2020,호빠오빠|20200618
내누나는야설작가,20201008,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,내누나는야설작가|20201008
볼빨간 며느리,20201016,1000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,볼빨간 며느리|20201016
바람난 처제,20201007,6000,1,1,1,0,한국,한국,뷰소프트,1,2020,바람난 처제|20201007
가슴큰며느리-무삭제,20201007,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,가슴큰며느리-무삭제|20201007
거짓말 : 친구엄마,20201007,6000,1,1,1,0,한국,한국,뷰소프트,1,2020,거짓말 : 친구엄마|20201007
예쁜엄마,20201030,1000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,예쁜엄마|20201030
싱글의 세계,20201015,1000,1,1,1,0,한국,한국,유한회사 영화사 반딧불,1,2020,싱글의 세계|20201015
친척 여동생 - 무삭제,20201005,6000,1,1,1,0,한국,한국,윤스,1,2020,친척 여동생 - 무삭제|20201005
옆집 누나 : 한번 줄까?,20201110,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,옆집 누나 : 한번 줄까?|20201110
어린장모2-무삭제,20200506,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,어린장모2-무삭제|20200506
너무 큰 여선배,20200508,5000,1,1,1,0,한국,한국,(주)케이피에이기획,1,2020,너무 큰 여선배|20200508
친구누나들-무삭제,20200513,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,친구누나들-무삭제|20200513
밝히는 새엄마,20201016,5000,1,1,1,0,한국,한국,에이원 미디어,1,2020,밝히는 새엄마|20201016
가슴큰자매들 - 무삭제,20201014,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,가슴큰자매들 - 무삭제|20201014
어린 작은엄마 무삭제,20201124,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,어린 작은엄마 무삭제|20201124
오피스텔: 친구애인,20201005,6000,1,1,1,0,한국,한국,(주)디에이치미디어,1,2020,오피스텔: 친구애인|20201005
아내와 내 친구들-무삭제,20200519,6000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2020,아내와 내 친구들-무삭제|20200519
화끈한 처제의 맛,20200521,2000,1,1,1,0,한국,한국,P&미디어,1,2020,화끈한 처제의 맛|20200521
아랑의은밀한성감대,20200518,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,아랑의은밀한성감대|20200518
밝히는그녀들-무삭제,20200205,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,밝히는그녀들-무삭제|20200205
선배부부와교환섹스-무삭제,20200212,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,선배부부와교환섹스-무삭제|20200212
맛있는 스와핑 : 두자매 무삭제,20200409,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,맛있는 스와핑 : 두자매 무삭제|20200409
정사 : 친구의 엄마 3 무삭제,20200716,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,정사 : 친구의 엄마 3 무삭제|20200716
몸으로 성공한 태국 처녀,20200228,2000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2020,몸으로 성공한 태국 처녀|20200228
19금 비밀과외,20200911,2000,1,1,1,0,한국,한국,영화사 산들바람,1,2020,19금 비밀과외|20200911
막내 처제 2 - 무삭제판,20200807,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2020,막내 처제 2 - 무삭제판|20200807
순진한 태국 모델 꼬시기,20200221,2000,1,1,1,0,한국,한국,(주)씨맥스커뮤니케이션즈,1,2020,순진한 태국 모델 꼬시기|20200221
맛있는 스와핑 : 두자매,20200211,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,맛있는 스와핑 : 두자매|20200211
비뇨기과 여의사들 2 무삭제,20200716,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,비뇨기과 여의사들 2 무삭제|20200716
미용실 : 특별한 서비스 4,20200504,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,미용실 : 특별한 서비스 4|20200504
정사 : 사돈처녀,20200211,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,정사 : 사돈처녀|20200211
정사 : 사돈처녀 무삭제,20200422,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,정사 : 사돈처녀 무삭제|20200422
어린 처제 4 - 무삭제판,20200820,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2020,어린 처제 4 - 무삭제판|20200820
형제의 여자,20200218,1000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,형제의 여자|20200218
여자 하숙집 4,20201110,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,여자 하숙집 4|20201110
스와핑 : 자매의 남자들,20200906,6000,1,1,1,0,한국,한국,뷰소프트,1,2020,스와핑 : 자매의 남자들|20200906
착한 숙모 : 삼촌이 출장 간 날,20200906,6000,1,1,1,0,한국,한국,뷰소프트,1,2020,착한 숙모 : 삼촌이 출장 간 날|20200906
여동생,20200218,1000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,여동생|20200218
약혼녀의 언니 무삭제,20200218,6000,1,1,1,0,한국,한국,(주)메이크아트,1,2020,약혼녀의 언니 무삭제|20200218
옆집누나의맛-무삭제,20200312,5000,1,1,1,0,한국,한국,에이원 미디어,1,2020,옆집누나의맛-무삭제|20200312
어린장모2,20200316,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,어린장모2|20200316
가슴 큰 여자선배 무삭제,20200811,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,가슴 큰 여자선배 무삭제|20200811
관계 : 특별한 형수 2,20201019,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,관계 : 특별한 형수 2|20201019
스와핑 : 선배의 아내 무삭제,20201216,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,스와핑 : 선배의 아내 무삭제|20201216
가슴큰자매들,20200902,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,가슴큰자매들|20200902
관계 : 특별한 형수 2 무삭제,20201211,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,관계 : 특별한 형수 2 무삭제|20201211
참한 누나 - 무삭제,20200403,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2020,참한 누나 - 무삭제|20200403
부부교환 하던 날 - 무삭제,20200403,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2020,부부교환 하던 날 - 무삭제|20200403
장모님들의 사랑 - 무삭제,20200703,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2020,장모님들의 사랑 - 무삭제|20200703
원정녀 1호의 사연 무삭제,20200302,1000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,원정녀 1호의 사연 무삭제|20200302
자매의교환섹스2,20200904,5000,1,1,1,0,한국,한국,에이원 미디어,1,2020,자매의교환섹스2|20200904
도둑냥,20200415,6000,1,1,1,0,한국,한국,굿픽처스,1,2020,도둑냥|20200415
스와핑 : 두 여자,20200417,2000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2020,스와핑 : 두 여자|20200417
수상한동거-무삭제,20200318,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,수상한동거-무삭제|20200318
여자 동창들 : 친구 오빠와 섹스한 날,20200605,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,여자 동창들 : 친구 오빠와 섹스한 날|20200605
엄마친구 : 친구의 아들을 유혹하다,20200429,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,엄마친구 : 친구의 아들을 유혹하다|20200429
내 아내의 엄마 2,20200615,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,내 아내의 엄마 2|20200615
이은미-가슴큰누나-무삭제,20200325,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,이은미-가슴큰누나-무삭제|20200325
최면 무도 클럽,20200903,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2020,최면 무도 클럽|20200903
시아버지와 착한 며느리,20200429,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,시아버지와 착한 며느리|20200429
동거 : 아내의 친구,20200429,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,동거 : 아내의 친구|20200429
가슴큰엄마친구-무삭제,20200909,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,가슴큰엄마친구-무삭제|20200909
어린 작은엄마,20200508,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,어린 작은엄마|20200508
해풍 : 바람난 여자,20200911,2000,1,1,1,0,한국,한국,(주)더쿱와이드,1,2020,해풍 : 바람난 여자|20200911
쌍둥이 여친 과외하기 무삭제판,20200910,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2020,쌍둥이 여친 과외하기 무삭제판|20200910
여동생 무삭제,20200902,1000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,여동생 무삭제|20200902
위험한 과외,20200911,2000,1,1,1,0,한국,한국,(주)더쿱와이드,1,2020,위험한 과외|20200911
손빨래하는 여자 무삭제판,20200910,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2020,손빨래하는 여자 무삭제판|20200910
친척동생 무삭제,20200902,1000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,친척동생 무삭제|20200902
어린 그녀 - 무삭제판,20201021,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2020,어린 그녀 - 무삭제판|20201021
착한 유부녀들,20201221,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,착한 유부녀들|20201221
처제길들이기,20201211,6000,1,1,1,0,한국,한국,(주)룬컴퍼니,1,2020,처제길들이기|20201211
정사 : 타인의 아내,20201215,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,정사 : 타인의 아내|20201215
맛있는 이모,20200721,6000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2020,맛있는 이모|20200721
내 누나는 야설작가 - 무삭제,20201209,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,내 누나는 야설작가 - 무삭제|20201209
아내의 친구 : 아내 몰래 섹스한 날 무삭제,20201102,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,아내의 친구 : 아내 몰래 섹스한 날 무삭제|20201102
장모의 마사지 - 무삭제,20201216,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,장모의 마사지 - 무삭제|20201216
예비며느리,20200805,2000,1,1,1,0,한국,한국,(주)더쿱와이드,1,2020,예비며느리|20200805
신입 여사원,20201223,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2020,신입 여사원|20201223
모델 박아라 감독판,20201210,6000,1,1,1,0,한국,한국,영드래곤 미디어,1,2020,모델 박아라 감독판|20201210
어린과부 무삭제,20201215,6000,1,1,1,0,한국,한국,제뉴어리이공 현프로,1,2020,어린과부 무삭제|20201215
가슴큰며느리,20200807,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,가슴큰며느리|20200807
마누라 공유하기 - 무삭제판,20201202,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2020,마누라 공유하기 - 무삭제판|20201202
숫처녀길들이기,20200814,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,숫처녀길들이기|20200814
여사장 후리꾼,20200813,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2020,여사장 후리꾼|20200813
옆집소녀4-무삭제,20200813,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,옆집소녀4-무삭제|20200813
B형물많고화끈한처제,20201225,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,B형물많고화끈한처제|20201225
스와핑 : 두 부부의 이혼여행,20200807,6000,1,1,1,0,한국,한국,뷰소프트,1,2020,스와핑 : 두 부부의 이혼여행|20200807
착한 형수 : 두 부부가 이혼한 날,20201123,6000,1,1,1,0,한국,한국,뷰소프트,1,2020,착한 형수 : 두 부부가 이혼한 날|20201123
착한 처형 : 마지막 여행,20200807,6000,1,1,1,0,한국,한국,뷰소프트,1,2020,착한 처형 : 마지막 여행|20200807
불륜여행 : 여친의 언니,20201204,6000,1,1,1,0,한국,한국,뷰소프트,1,2020,불륜여행 : 여친의 언니|20201204
욕구불만 자매들 : 형부가 출장 간 날,20200818,6000,1,1,1,0,한국,한국,뷰소프트,1,2020,욕구불만 자매들 : 형부가 출장 간 날|20200818
친구엄마의 욕구불만,20200818,6000,1,1,1,0,한국,한국,뷰소프트,1,2020,친구엄마의 욕구불만|20200818
스와핑 : 자매의 남자들 무삭제,20201225,6000,1,1,1,0,한국,한국,뷰소프트,1,2020,스와핑 : 자매의 남자들 무삭제|20201225
거짓말 : 친구엄마 무삭제,20201225,6000,1,1,1,0,한국,한국,뷰소프트,1,2020,거짓말 : 친구엄마 무삭제|20201225
아내의유혹-무삭제,20200108,5000,1,1,1,0,한국,한국,에이원 미디어,1,2020,아내의유혹-무삭제|20200108
맛있는여대생들-무삭제,20200115,5000,1,1,1,0,한국,한국,에이원 미디어,1,2020,맛있는여대생들-무삭제|20200115
젊은 장모: 여친의 엄마,20200113,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2020,젊은 장모: 여친의 엄마|20200113
주부딜러,20200827,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2020,주부딜러|20200827
동생의 젊은 아내-감독판,20200123,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2020,동생의 젊은 아내-감독판|20200123
형수님은 열아홉,20200805,1000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,형수님은 열아홉|20200805
며느리 : 탐스러운 육체,20201229,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,며느리 : 탐스러운 육체|20201229
섹시한 이웃 자매,20200908,2000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2020,섹시한 이웃 자매|20200908
며느리의 사랑 무삭제,20200423,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,며느리의 사랑 무삭제|20200423
출장 마사지 : 흥분한 여자들 2 무삭제,20201216,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,출장 마사지 : 흥분한 여자들 2 무삭제|20201216
파라다이스 인 푸켓:여대생의 맛 무삭제판,20200116,6000,1,1,1,0,한국,한국,(주)영진크리에이티브,1,2020,파라다이스 인 푸켓:여대생의 맛 무삭제판|20200116
파라다이스 인 푸켓:유학생의 맛 무삭제판,20200116,6000,1,1,1,0,한국,한국,(주)영진크리에이티브,1,2020,파라다이스 인 푸켓:유학생의 맛 무삭제판|20200116
며느리의 사랑,20200212,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,며느리의 사랑|20200212
시아버지와 젊은 며느리들,20200123,5000,1,1,1,0,한국,한국,(주)소나무픽쳐스,1,2020,시아버지와 젊은 며느리들|20200123
막장자매 클라쓰,20201230,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2020,막장자매 클라쓰|20201230
딸의 일기 - 무삭제판,20200527,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2020,딸의 일기 - 무삭제판|20200527
채팅앱-누나의맛-무삭제,20200131,5000,1,1,1,0,한국,한국,에이원 미디어,1,2020,채팅앱-누나의맛-무삭제|20200131
정사 거부할 수 없는 유혹,20200814,2000,1,1,1,0,한국,한국,P&미디어,1,2020,정사 거부할 수 없는 유혹|20200814
식모: 머피의 법칙-확장판,20200225,6000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2020,식모: 머피의 법칙-확장판|20200225
불량탐정: 먹이사슬,20200122,1000,1,1,1,0,한국,한국,(주)더쿱와이드,1,2020,불량탐정: 먹이사슬|20200122
자매전쟁,20200122,1000,1,1,1,0,한국,한국,(주)더쿱와이드,1,2020,자매전쟁|20200122
인터뷰 그녀의 속사정,20200815,2000,1,1,1,0,한국,한국,P&미디어,1,2020,인터뷰 그녀의 속사정|20200815
아내와 처제-확장판,20200225,6000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2020,아내와 처제-확장판|20200225
속궁합 잘 맞는 친구엄마,20200122,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,속궁합 잘 맞는 친구엄마|20200122
정사 : 엄마친구 2,20201021,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,정사 : 엄마친구 2|20201021
동네오빠들 무삭제판,20200813,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2020,동네오빠들 무삭제판|20200813
스와핑 : 아내의 동의,20200122,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,스와핑 : 아내의 동의|20200122
연애 : 엄마친구 3,20201111,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,연애 : 엄마친구 3|20201111
기색충 - 무삭제판,20201230,1000,1,1,1,0,한국,한국,(주)컨텐츠 빌리지,1,2020,기색충 - 무삭제판|20201230
착한 형수 5,20201021,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,착한 형수 5|20201021
완벽한 섹스,20200716,2000,1,1,1,0,한국,한국,P&미디어,1,2020,완벽한 섹스|20200716
비키니 바 : 맛있는 서비스,20201117,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,비키니 바 : 맛있는 서비스|20201117
자매들: 감금의 추억 무삭제판,20200630,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2020,자매들: 감금의 추억 무삭제판|20200630
형수에 반하다,20201109,1000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,형수에 반하다|20201109
못말리는 사촌동생,20201116,1000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,못말리는 사촌동생|20201116
신천역 3번출구-확장판,20200630,2000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2020,신천역 3번출구-확장판|20200630
욕구불만 친구엄마 무삭제,20201021,6000,1,1,1,0,한국,한국,(주)영화사가을,1,2020,욕구불만 친구엄마 무삭제|20201021
아랑의 은밀한 성감대 - 무삭제,20200709,5000,1,1,1,0,한국,한국,스마일컨텐츠,1,2020,아랑의 은밀한 성감대 - 무삭제|20200709
비밀친구,20200929,6000,1,1,1,0,한국,한국,(주)나우콘텐츠,1,2020,비밀친구|20200929
아는사이,20201120,6000,1,1,1,0,한국,한국,(주)메이크아트,1,2020,아는사이|20201120
흐느끼는 숙모,20200710,5000,1,1,1,0,한국,한국,(주)케이피에이기획,1,2020,흐느끼는 숙모|20200710
친척 누나,20200701,5000,1,1,1,0,한국,한국,윤스,1,2020,친척 누나|20200701
오빠가 너무해,20200701,5000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,오빠가 너무해|20200701
착한도련님,20200701,5000,1,1,1,0,한국,한국,(주)영화사히트,1,2020,착한도련님|20200701
친척 여동생,20200701,5000,1,1,1,0,한국,한국,윤스,1,2020,친척 여동생|20200701
자매의 은밀한 동거 감독판,20200805,2000,1,1,1,0,한국,한국,(주)더쿱와이드,1,2020,자매의 은밀한 동거 감독판|20200805
예쁜식모 감독판,20200805,2000,1,1,1,0,한국,한국,영화사 산들바람,1,2020,예쁜식모 감독판|20200805
스와핑 : 두 부부의 이혼여행 무삭제,20201112,6000,1,1,1,0,한국,한국,뷰소프트,1,2020,스와핑 : 두 부부의 이혼여행 무삭제|20201112
음란주택:노예가 된 아내 무삭제판,20200717,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2020,음란주택:노예가 된 아내 무삭제판|20200717
굿와이프:아내체험현장 무삭제판,20200803,6000,1,1,1,0,한국,한국,주식회사 플릭스코,1,2020,굿와이프:아내체험현장 무삭제판|20200803
술취한여대생들,20201127,5000,1,1,1,0,한국,한국,에이원 미디어,1,2020,술취한여대생들|20201127
