"순위","영화명","개봉일","매출액","매출액 점유율","관객수","스크린수","상영횟수","대표국적","국적","배급사"
"233","세 친구","1996-11-02","960000","0.0","160","1","1","한국","한국",""
"233","와룡선생 상경기","","800000","0.0","160","1","1","한국","한국",""
"233","오부자","1958-04-19","800000","0.0","160","1","1","한국","한국",""
"233","정적","","800000","0.0","160","1","1","한국","한국",""
"233","2024 서울국제노인영화제(제16회) 폐막식","","800000","0.0","160","1","1","한국","한국",""
"233","SISFF2024 도슨트 초이스 1","","800000","0.0","160","1","1","한국","한국",""
"233","SISFF2024 명예의 전당: 배리어프리","","800000","0.0","160","1","1","한국","한국",""
"233","장인이 된 소년","","800000","0.0","160","1","1","한국","한국",""
"245","SIFF2024-선택단편3","","1580000","0.0","158","1","3","한국","한국",""
"246","환희의 얼굴","","1570000","0.0","157","1","3","한국","한국",""
"247","나눔자리 특별전 - 엄태구 배우전","","1548000","0.0","156","1","1","한국","한국",""
"248","SIFF2024-페스티벌초이스 단편6","","1550000","0.0","155","1","2","한국","한국",""
"249","인목대비","","306000","0.0","153","1","6","한국","한국",""
"249","비트메이커","","1530000","0.0","153","1","3","한국","한국",""
"251","종각","","302000","0.0","151","1","9","한국","한국",""
"251","1급기밀","2018-01-24","1963000","0.0","151","1","1","한국","한국","(주)리틀빅픽쳐스"
"251","흙","1960-01-28","302000","0.0","151","1","8","한국","한국",""
"254","SIFF2024-로컬시네마1","","1500000","0.0","150","1","2","한국","한국",""
"254","제18회 안양여성인권영화제 1회차","","1350000","0.0","150","1","1","한국","한국",""
"254","인정사정 볼 것 없다","1999-07-31","1492000","0.0","150","2","15","한국","한국","(주)씨제이이엔엠,(주)시네마서비스"
"257","SIFF2024-페스티벌초이스 단편1","","1470000","0.0","147","1","2","한국","한국",""
"258","SIFF2024-심야상영 밤새 GO","","2628000","0.0","146","1","1","한국","한국",""
"259","SIPFF2024 색.동.영.화.판","","1440000","0.0","144","1","2","한국","한국",""
"260","극장판 우당탕탕 은하안전단: 진정한 용기!","2023-11-30","1050500","0.0","143","2","16","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"261","SIFF2024-페스티벌초이스 단편5","","1390000","0.0","139","1","2","한국","한국",""
"262","말모이","2019-01-09","1324000","0.0","138","1","1","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"263","SIPFF2024 국내단편 경쟁 3","","1340000","0.0","134","1","2","한국","한국",""
"263","기적","2021-09-15","669000","0.0","134","1","6","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"265","제20회 서울인디애니페스트2024 새벽비행1","","1024000","0.0","130","1","2","한국","한국",""
"265","파랗고 찬란한","","1300000","0.0","130","2","2","한국","한국","(주)시네마달"
"267","터널","2016-08-10","875000","0.0","125","1","1","한국","한국","(주)쇼박스"
"268","CISFF2024 : 개막작","","1080000","0.0","120","1","1","한국","한국",""
"268","공원에서","","1192000","0.0","120","1","3","한국","한국","(주)시네마달"
"270","CaFF2024 메이드인가톨릭","","590000","0.0","118","1","1","한국","한국",""
"271","산책","","585000","0.0","117","1","1","한국","한국",""
"272","[SIWFF] 지금 여기, 한국영화 단편선 1","","1159000","0.0","116","1","2","한국","한국",""
"273","SIPFF2024 국내단편 경쟁 2","","1140000","0.0","114","1","2","한국","한국",""
"273","SIPFF2024 국내단편 비경쟁 4","","1140000","0.0","114","1","2","한국","한국",""
"275","어쩌다 활동가","","672000","0.0","112","1","1","한국","한국","(주)시네마달"
"276","제20회 서울인디애니페스트2024 새벽비행2","","840000","0.0","111","1","2","한국","한국",""
"277","엔시티 네이션 : 투 더 월드 인 시네마","2023-12-06","1979000","0.0","110","8","15","한국","한국","씨제이포디플렉스 주식회사"
"277","탄생","2022-11-30","462000","0.0","110","1","7","한국","한국","씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트"
"279","각하의 만수무강 + 돌들이 말할 때까지","","1020000","0.0","107","1","1","한국","한국",""
"279","제20회 서울인디애니페스트2024 독립보행2","","813000","0.0","107","1","2","한국","한국",""
"281","제7회 전주국제단편영화제 사계절 비경쟁부문","","536000","0.0","106","1","1","한국","한국",""
"282","돈","1950-03-09","233000","0.0","105","1","5","한국","한국",""
"283","삼진그룹 영어토익반","2020-10-21","1040000","0.0","104","1","1","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"284","SIFF2024-페스티벌초이스 단편4","","1019000","0.0","102","1","2","한국","한국",""
"284","콘크리트 유토피아","2023-08-09","1024000","0.0","102","1","2","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"286","광주독립영화관 개관 6주년 기획전 단편모음2","","719000","0.0","101","1","1","한국","한국",""
"286","영화풍경(cinescape)-김초희 감독 단편선","","101000","0.0","101","1","1","한국","한국",""
"286","[낫띵벗필름x인디스페이스] 9월 장요훈: 프레시-맨","","993000","0.0","101","1","1","한국","한국",""
"286","레드헌트","","101000","0.0","101","1","1","한국","한국",""
"286","외롭고 높고 쓸쓸한","","101000","0.0","101","1","1","한국","한국",""
"291","제3회 대전국제하루영화제 단편경쟁1","","1000000","0.0","100","1","2","한국","한국",""
"291","제3회 대전국제하루영화제 단편경쟁2","","1000000","0.0","100","1","2","한국","한국",""
"291","15회 광주여성영화제 메이드 인 광주","","450000","0.0","100","1","1","한국","한국",""
"291","15회 광주여성영화제 선을넘는 단편초청","","450000","0.0","100","1","1","한국","한국",""
"291","순금의 정원","","450000","0.0","100","1","1","한국","한국",""
"291","카운트","2023-02-22","1000000","0.0","100","1","1","한국","한국","(주)씨제이이엔엠"
"291","제3회 대전국제하루영화제 단편경쟁3","","1000000","0.0","100","1","2","한국","한국",""
"291","제3회 대전국제하루영화제 단편경쟁4","","1000000","0.0","100","1","2","한국","한국",""
"291","큐레이팅 메이 : 극장 점거","","100000","0.0","100","1","1","한국","한국",""
"291","철봉하자 우리","","450000","0.0","100","1","2","한국","한국",""
"291","삼겹살","","1000000","0.0","100","1","2","한국","한국",""
"302","영화로운 작음","","990000","0.0","99","1","1","한국","한국",""
"302","뭐 그런 거지","","962000","0.0","99","1","3","한국","한국",""
"302","이세계소년","","990000","0.0","99","1","1","한국","한국",""
"305","제20회 서울인디애니페스트2024 랜선비행","","756000","0.0","98","1","1","한국","한국",""
"306","오색의 린","","957000","0.0","97","1","5","한국","한국",""
"307","솔직하지 못해서","","960000","0.0","96","1","2","한국","한국",""
"307","인디피크닉2024 단편2. 판타스틱 유니버스","","730000","0.0","96","1","8","한국","한국",""
"309","겨울나기","","889000","0.0","95","2","5","한국","한국",""
"309","SIFF2024-아카이브1","","570000","0.0","95","1","2","한국","한국",""
"311","SIFF2024-페스티벌초이스 단편2","","940000","0.0","94","1","2","한국","한국",""
"311","인디피크닉2024 단편5. 기억해? 무엇이든","","696000","0.0","94","1","8","한국","한국",""
"311","CISFF2024 : 경쟁섹션3","","846000","0.0","94","1","1","한국","한국",""
"311","기지국","","940000","0.0","94","1","2","한국","한국",""
"311","CISFF2024 : Made In CISFF","","846000","0.0","94","1","1","한국","한국",""
"311","CISFF2024 : 경쟁섹션2","","846000","0.0","94","1","1","한국","한국",""
"311","CISFF2024 : 네트워크시네마 X 시스프파운데이션","","846000","0.0","94","1","1","한국","한국",""
"318","암살","2015-07-22","558000","0.0","93","1","1","한국","한국","(주)쇼박스"
"318","인생 세탁소","","930000","0.0","93","1","2","한국","한국",""
"320","돼지꿈","","455000","0.0","91","1","1","한국","한국",""
"320","여공의 밤","","455000","0.0","91","1","1","한국","한국","(주)시네마달"
"320","핑크퐁 시네마 콘서트 : 우주대탐험","2020-01-30","682000","0.0","91","1","9","한국","한국","더핑크퐁컴퍼니(주)"
"320","[PDFF2024] 초청 3","","455000","0.0","91","1","1","한국","한국",""
"320","[PDFF2024] 장애인미디어3","","455000","0.0","91","1","1","한국","한국",""
"320","[PDFF2024] PDFF 경쟁1","","455000","0.0","91","1","1","한국","한국",""
"320","[PDFF2024] 장애인미디어2","","455000","0.0","91","1","1","한국","한국",""
"320","[PDFF2024] PDFF경쟁 5 + 초청 4","","455000","0.0","91","1","1","한국","한국",""
"320","[PDFF2024] PDFF 경쟁4","","455000","0.0","91","1","1","한국","한국",""
"320","2024 SLIFF 단편모음 1","","910000","0.0","91","1","1","한국","한국",""
"320","SISFF2024 도슨트 초이스 2","","455000","0.0","91","1","1","한국","한국",""
"320","[PDFF2024] PDFF 경쟁6","","455000","0.0","91","1","1","한국","한국",""
"320","찾아가는 단편유랑단","","630600","0.0","91","1","8","한국","한국",""
"320","[PDFF2024] 장애인미디어1","","455000","0.0","91","1","1","한국","한국",""
"334","SIFF2024-깜작상영","","900000","0.0","90","1","1","한국","한국",""
"334","고산자, 대동여지도","2016-09-07","720000","0.0","90","1","1","한국","한국","(주)씨제이이엔엠"
"334","제18회 안양여성인권영화제 4회차","","810000","0.0","90","1","1","한국","한국",""
"334","제18회 안양여성인권영화제 3회차","","810000","0.0","90","1","1","한국","한국",""
"338","13회 광주독립영화제 - 메이드 인 광주 1","","329000","0.0","89","1","1","한국","한국",""
"339","제20회 서울인디애니페스트2024 파노라마2 : 물 만난 단편선","","692000","0.0","88","1","1","한국","한국",""
"339","택시운전사","2017-08-02","557000","0.0","88","3","6","한국","한국","(주)쇼박스"
"341","서울의 지붕 밑","","261000","0.0","87","1","6","한국","한국",""
"341","[SIWFF] 경계에서, 끈질기게 단편선","","870000","0.0","87","1","2","한국","한국",""
"343","제13회 스토리업쇼츠 섹션2. 1인분의 딜레마","","855000","0.0","86","1","1","한국","한국",""
"343","제20회 서울인디애니페스트2024 독립보행1","","656000","0.0","86","1","2","한국","한국",""
"345","제2회 반짝다큐페스티발 섹션 5","","759000","0.0","85","1","1","한국","한국",""
"345","제7회 전주국제단편영화제 국내경쟁3","","425000","0.0","85","1","1","한국","한국",""
"345","제11회 목포국도1호선독립영화제 단편경쟁 -1","","510000","0.0","85","1","1","한국","한국",""
"345","제11회 목포국도1호선독립영화제 단편경쟁 -3","","510000","0.0","85","1","1","한국","한국",""
"345","제11회 목포국도1호선독립영화제 단편경쟁 -4","","510000","0.0","85","1","1","한국","한국",""
"345","제11회 목포국도1호선독립영화제 단편경쟁 -2","","510000","0.0","85","1","1","한국","한국",""
"351","SIPFF2024 국내단편 경쟁 4","","840000","0.0","84","1","2","한국","한국",""
"351","1종 보통","","378000","0.0","84","1","1","한국","한국",""
"351","쿠키 커피 도시락","","378000","0.0","84","1","1","한국","한국",""
"354","부활","2020-07-09","500000","0.0","83","1","1","한국","한국","(주)중헌홀딩스"
"354","제7회 전주국제단편영화제 전북경쟁1","","421000","0.0","83","1","1","한국","한국",""
"356","제13회 스토리업쇼츠 섹션1. 지구인으로 살아남기","","815000","0.0","82","1","1","한국","한국",""
"356","아가미","","820000","0.0","82","1","1","한국","한국",""
"356","양림동 소녀","","410000","0.0","82","1","1","한국","한국",""
"359","인디피크닉2024 단편6. 마주보는 빈 자리","","637000","0.0","81","1","6","한국","한국",""
"359","제16회 대단한 단편영화제 단편경쟁 5","","648000","0.0","81","1","2","한국","한국",""
"361","SIPFF2024 국내단편 비경쟁 1","","790000","0.0","79","1","2","한국","한국",""
"362","야식금지클럽","","234000","0.0","78","1","9","한국","한국",""
"362","낮은 목소리 - 아시아에서 여성으로 산다는 것","1995-04-29","468000","0.0","78","1","2","한국","한국",""
"364","인디그라운드: 코미디의 왕 - 섹션 3","","740000","0.0","76","1","1","한국","한국",""
"364","모가디슈","2021-07-28","760000","0.0","76","1","1","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"364","안시성","2018-09-19","608000","0.0","76","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"364","인디플러스 개관 8주년 기획전 이연 단편전","","380000","0.0","76","1","2","한국","한국",""
"364","[SIWFF] 지금 여기, 한국영화 단편선 3","","760000","0.0","76","1","2","한국","한국",""
"364","제24회 한국퀴어영화제 [국내단편2] 마주침","","760000","0.0","76","1","1","한국","한국",""
"370","6월 프레임워크 - 몽타주와 파운드 풋티지","","561000","0.0","75","1","1","한국","한국",""
"370","러브 데스 도그 + 목소리들","","375000","0.0","75","1","1","한국","한국",""
"370","제20회 서울인디애니페스트2024 독립보행3","","600000","0.0","75","1","2","한국","한국",""
"373","기묘한 가족","2019-02-13","1008000","0.0","73","1","2","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"373","SIPFF2024 국내단편 경쟁 1","","730000","0.0","73","1","2","한국","한국",""
"373","SIPFF2024 국내단편 비경쟁 3","","730000","0.0","73","1","2","한국","한국",""
"376","명량","2014-07-30","435000","0.0","72","1","1","한국","한국","(주)씨제이이엔엠"
"376","제14회 스토리업쇼츠 섹션1. 여름, 땡!","","712000","0.0","72","1","1","한국","한국",""
"376","올빼미","2022-11-23","435000","0.0","72","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"376","6TH SIWOLF-단편 경쟁 3","","499000","0.0","72","1","1","한국","한국",""
"380","맛있는 영화","","560000","0.0","71","1","2","한국","한국","(주)아토"
"380","[낫띵벗필름x인디스페이스 11월] 김연교: good bye,","","706000","0.0","71","1","1","한국","한국",""
"382","내 이름","","315000","0.0","70","1","1","한국","한국",""
"382","카트","2014-11-13","490000","0.0","70","1","1","한국","한국","(주)리틀빅픽쳐스"
"382","제15회 스토리업쇼츠 섹션2. 경로를 이탈하였습니다","","695000","0.0","70","1","1","한국","한국",""
"382","15회 광주여성영화제 귄 당선작2","","315000","0.0","70","1","1","한국","한국",""
"382","15회 광주여성영화제 귄 당선작1","","315000","0.0","70","1","1","한국","한국",""
"382","15회 광주여성영화제 귄 당선작3","","315000","0.0","70","1","1","한국","한국",""
"382","15회 광주여성영화제 지역여성영화 교류전","","315000","0.0","70","1","1","한국","한국",""
"389","13회 광주독립영화제 - 광주 신진 감독전","","237000","0.0","69","1","1","한국","한국",""
"389","제7회 전주국제단편영화제 국내경쟁1","","345000","0.0","69","1","1","한국","한국",""
"389","제7회 전주국제단편영화제 국내경쟁2","","345000","0.0","69","1","1","한국","한국",""
"392","SIFF2024-아카이브2","","408000","0.0","68","1","2","한국","한국",""
"392","모든 점","","680000","0.0","68","1","3","한국","한국","(주)시네마달"
"394","제24회 한국퀴어영화제 [국내단편1] 퀴어링 필름","","670000","0.0","67","1","1","한국","한국",""
"395","군도: 민란의 시대","2014-07-23","858000","0.0","66","1","1","한국","한국","(주)쇼박스"
"396","6TH SIWOLF-단편 경쟁 2","","453000","0.0","65","1","1","한국","한국",""
"396","한국-동물-영화 2-SAFF 2024","","521000","0.0","65","1","1","한국","한국",""
"396","사랑의 불시착: 라이브 인 서울","2023-11-30","1950000","0.0","65","1","1","한국","한국","(주)위즈온센,씨제이 씨지브이(CJ CGV)(주)"
"396","제7회 전주국제단편영화제 전북경쟁2","","331000","0.0","65","1","1","한국","한국",""
"400","제1회 천안문화도시 아카이브 영화제","","640000","0.0","64","1","1","한국","한국",""
"400","제2회 반짝다큐페스티발 섹션 7","","564000","0.0","64","1","1","한국","한국",""
"400","인디그라운드: 코미디의 왕 - 섹션 1","","616000","0.0","64","1","1","한국","한국",""
"400","2024 경기인디시네마 독립영화 기획전 인디한 편 in 의정부 경기도 단편선","","320000","0.0","64","1","1","한국","한국",""
"404","인디그라운드: 코미디의 왕 - 섹션 2","","597000","0.0","63","1","1","한국","한국",""
"404","인디피크닉2024 단편1. 더 가까워지는 중","","471000","0.0","63","1","6","한국","한국",""
"404","나도 아내가 있었으면 좋겠다","2001-01-13","567000","0.0","63","1","1","한국","한국","(주)시네마서비스"
"407","13회 광주독립영화제 - 지역교류전","","198000","0.0","62","1","1","한국","한국",""
"407","[SIWFF] 여성감독네트워크 Pick: WDN 단편선","","620000","0.0","62","1","1","한국","한국",""
"407","제7회 전주국제단편영화제 부산국제단편영화제 수상작","","310000","0.0","62","1","1","한국","한국",""
"410","두다다쿵: 후후섬의 비밀","2023-02-15","427000","0.0","61","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"410","인디피크닉2024 단편3. 오해의 갈림길","","481500","0.0","61","1","6","한국","한국",""
"410","제14회 스토리업쇼츠 섹션2. 헬로, 스트레인저","","616000","0.0","61","1","1","한국","한국",""
"413","제24회 한국퀴어영화제 [국내단편3]레디, 액션, 고!","","600000","0.0","60","1","1","한국","한국",""
"413","2024 메이드 인 광주 - 지금 광주영화의 기원2","","60000","0.0","60","1","1","한국","한국",""
"415","제15회 스토리업쇼츠 섹션1. After Yesterday","","580000","0.0","59","1","1","한국","한국",""
"416","제2회 반짝다큐페스티발 섹션 8","","519000","0.0","58","1","1","한국","한국",""
"416","제2회 반짝다큐페스티발 섹션 4","","513000","0.0","58","1","1","한국","한국",""
"418","민요 첼로","2024-07-03","612200","0.0","57","7","33","한국","한국","주식회사 푸른잎커뮤니케이션"
"419","제24회 전북독립영화제 경쟁2","","224000","0.0","56","1","2","한국","한국",""
"419","[SIWFF] 애니메이티드, 몸-세계-존재 단편선 3","","560000","0.0","56","1","2","한국","한국",""
"421","신생대의 삶","","457000","0.0","55","1","1","한국","한국",""
"421","제11회 목포국도1호선독립영화제 단편경쟁 -6","","330000","0.0","55","1","1","한국","한국",""
"421","[SIWFF] 아이틴즈 단편선","","550000","0.0","55","1","2","한국","한국",""
"421","제11회 목포국도1호선독립영화제 단편경쟁 -7","","330000","0.0","55","1","1","한국","한국",""
"421","나선의 연대기","","530000","0.0","55","1","4","한국","한국",""
"426","썸머프라이드시네마 2024 단편1","","522000","0.0","53","1","1","한국","한국",""
"426","(인디스데이) 음악을 들어야 능률이 오르는 편입니다","","358000","0.0","53","1","11","한국","한국",""
"426","청춘의 십자로","1934-09-21","265000","0.0","53","1","1","한국","한국",""
"426","제16회 대단한 단편영화제 단편경쟁 2","","424000","0.0","53","1","2","한국","한국",""
"430","제16회 대단한 단편영화제 단편스페셜","","416000","0.0","52","1","2","한국","한국",""
"430","이인","","520000","0.0","52","1","2","한국","한국",""
"430","[SIWFF] 애니메이티드, 몸-세계-존재 단편선 4","","520000","0.0","52","1","2","한국","한국",""
"433","6TH SIWOLF-단편 경쟁 4","","357000","0.0","51","1","1","한국","한국",""
"433","[낫띵벗필름 X 인디스페이스] 7월- 나애진: 내 마음을 건드려","","506000","0.0","51","1","1","한국","한국",""
"433","생일","2019-04-03","566000","0.0","51","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"433","13회 광주독립영화제 - 5월 이야기","","51000","0.0","51","1","1","한국","한국",""
"437","자산어보","2021-03-31","450000","0.0","50","1","1","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"437","담보","2020-09-29","550000","0.0","50","1","1","한국","한국","(주)씨제이이엔엠"
"437","사브라","","300000","0.0","50","1","1","한국","한국",""
"437","제11회 목포국도1호선독립영화제 단편경쟁 -8","","300000","0.0","50","1","1","한국","한국",""
"441","지독한 사랑","1996-06-15","474000","0.0","48","1","10","한국","한국",""
"441","SIPFF2024 국내단편 비경쟁 2","","480000","0.0","48","1","2","한국","한국",""
"441","[SIWFF] 애니메이티드, 몸-세계-존재 단편선 1","","480000","0.0","48","1","2","한국","한국",""
"444","이혼녀 밑으로 넣어버린 유부남","2024-11-01","386000","0.0","46","5","5","한국","한국","(주)씨맥스커뮤니케이션즈"
"444","제16회 대단한 단편영화제 단편초청 2","","368000","0.0","46","1","2","한국","한국",""
"446","13회 광주독립영화제 - 양주연 감독전","","133000","0.0","45","1","1","한국","한국",""
"446","미성년","2019-04-11","405000","0.0","45","1","1","한국","한국","(주)쇼박스"
"448","손맛 좋은 모녀 하숙집","2024-08-02","308000","0.0","43","5","5","한국","한국","(주)씨맥스커뮤니케이션즈"
"448","6TH SIWOLF-단편 경쟁 1","","295000","0.0","43","1","1","한국","한국",""
"448","남편이 허락한 옆집 유부녀","2024-09-06","308000","0.0","43","5","5","한국","한국","(주)씨맥스커뮤니케이션즈"
"448","제1회 인디플러스 포항 꿈꾸는 어린이영화제 프리스쿨 섹션","","133000","0.0","43","1","2","한국","한국",""
"448","형부를 먹어버린 처제","2024-10-04","308000","0.0","43","5","5","한국","한국","(주)씨맥스커뮤니케이션즈"
"448","제16회 대단한 단편영화제 단편경쟁 3","","344000","0.0","43","1","2","한국","한국",""
"454","[SIWFF] 애니메이티드, 몸-세계-존재 단편선 2","","420000","0.0","42","1","2","한국","한국",""
"455","썸머프라이드시네마 2024 김예창 배우 특별전","","405000","0.0","41","1","1","한국","한국",""
"455","내겐 너무 젊은 장모","2024-01-05","236000","0.0","41","5","5","한국","한국","(주)씨맥스커뮤니케이션즈"
"455","존예 며느리의 신음소리","2024-02-02","236000","0.0","41","5","5","한국","한국","(주)씨맥스커뮤니케이션즈"
"455","제수씨의 황제 VIP 서비스","2024-03-08","236000","0.0","41","5","5","한국","한국","(주)씨맥스커뮤니케이션즈"
"455","여사장","","123000","0.0","41","1","4","한국","한국",""
"455","[낫띵벗필름 x 인디스페이스] 3월 기획전: 그럼에도 나는, 그리고 우리는. 섹션 1: 단편 모음","","369000","0.0","41","1","1","한국","한국",""
"455","제2회 반짝다큐페스티발 섹션 6","","366000","0.0","41","1","1","한국","한국",""
"455","인디피크닉2024 단편4. 비밀의 역학","","296500","0.0","41","1","6","한국","한국",""
"455","여동생들의 금기된정사","2024-05-03","236000","0.0","41","5","5","한국","한국","(주)씨맥스커뮤니케이션즈"
"455","제3회 서울문화고 문화영상제 - 1학년 작품","","615000","0.0","41","1","1","한국","한국",""
"455","제3회 서울문화고 문화영상제 - 2학년 작품","","615000","0.0","41","1","1","한국","한국",""
"455","제3회 서울문화고 문화영상제 - 3학년 작품","","615000","0.0","41","1","1","한국","한국",""
"455","모녀덮밥 오마카세","2024-06-07","236000","0.0","41","5","5","한국","한국","(주)씨맥스커뮤니케이션즈"
"455","니남편 잘하더라","2024-04-05","236000","0.0","41","5","5","한국","한국","(주)씨맥스커뮤니케이션즈"
"455","매일밤 두번 섹파 여사장","2024-07-05","236000","0.0","41","5","5","한국","한국","(주)씨맥스커뮤니케이션즈"
"470","새들이 사는 마을 + 명태 + 여름의 건널목","","280000","0.0","40","1","1","한국","한국",""
"471","6TH SIWOLF-청소년 영화 기획전","","272000","0.0","39","1","1","한국","한국",""
"471","언허드: 마사페르 야타를 지켜라","","195000","0.0","39","1","1","한국","한국",""
"471","제1회 부산대학영화제 섹션7","","206000","0.0","39","1","1","한국","한국",""
"471","제25회 대구단편영화제 경쟁8","","311000","0.0","39","1","1","한국","한국",""
"471","제25회 대구단편영화제 경쟁10","","311000","0.0","39","1","1","한국","한국",""
"476","[낫띵벗필름x인디스페이스] 5월- 박종환: 그곳에 진실함이 있다.","","376000","0.0","38","1","1","한국","한국",""
"476","차가운 심장을 녹이는 네 가지 방법: God Damn Cold Heart","","418000","0.0","38","1","1","한국","한국",""
"476","제25회 대구단편영화제 경쟁5","","302000","0.0","38","1","1","한국","한국",""
"479","13회 광주독립영화제 - 메이드 인 광주 : NEXT10","","81000","0.0","37","1","1","한국","한국",""
"479","표류도","1960-12-17","111000","0.0","37","1","3","한국","한국",""
"479","봉오동 전투","2019-08-07","229000","0.0","37","1","1","한국","한국","(주)쇼박스"
"479","제25회 대구단편영화제 경쟁11","","295000","0.0","37","1","1","한국","한국",""
"479","제25회 대구단편영화제 경쟁9","","292000","0.0","37","1","1","한국","한국",""
"479","제25회 대구단편영화제 미드나잇 시네마 (호러&스릴러)","","294000","0.0","37","1","1","한국","한국",""
"485","제2회 반짝다큐페스티발 섹션 3","","321000","0.0","36","1","1","한국","한국",""
"485","대구독립영화 연말정산 2024 - 단편 1","","286000","0.0","36","1","1","한국","한국",""
"485","제26회 부산독립영화제 메이드 인 부산 2","","260000","0.0","36","1","1","한국","한국",""
"485","제24회 전북독립영화제 개막작","","144000","0.0","36","1","1","한국","한국",""
"485","제25회 대구단편영화제 경쟁3","","284000","0.0","36","1","1","한국","한국",""
"490","썸머프라이드시네마 2024 단편3","","348000","0.0","35","1","1","한국","한국",""
"490","제16회 대단한 단편영화제 단편초청 1","","280000","0.0","35","1","2","한국","한국",""
"492","자백","2022-10-26","102000","0.0","34","1","4","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"492","접속","1997-09-13","328000","0.0","34","1","1","한국","한국",""
"492","폭력의 감각","","340000","0.0","34","1","2","한국","한국","보이드 스페이스"
"492","제1회 부산대학영화제 섹션1","","172000","0.0","34","1","1","한국","한국",""
"492","제26회 부산독립영화제 메이드 인 부산 1","","268000","0.0","34","1","1","한국","한국",""
"492","제15회 부산평화영화제 경쟁3","","170000","0.0","34","1","1","한국","한국",""
"492","제25회 대구단편영화제 경쟁4","","271000","0.0","34","1","1","한국","한국",""
"499","썸머프라이드시네마 2024 단편2","","325000","0.0","33","1","1","한국","한국",""
"499","더 바이올린 메이커","","165000","0.0","33","1","1","한국","한국",""
"499","제16회 대단한 단편영화제 상상유니브","","264000","0.0","33","1","1","한국","한국",""
"502","광주독립영화관 개관 6주년 기획전 단편모음1","","223000","0.0","32","1","1","한국","한국",""
"502","언더 유어 베드","2023-12-13","192000","0.0","32","1","4","한국","한국","(주)트리플픽쳐스"
"502","제1회 부산대학영화제 섹션5","","173000","0.0","32","1","1","한국","한국",""
"502","실리카겔: 전에 없던 사운드의 탄생","","160000","0.0","32","1","1","한국","한국",""
"506","오프 더 레코드 (애니살롱전2024 in 부산)","","155000","0.0","31","1","2","한국","한국",""
"506","드림","2023-04-26","347800","0.0","31","1","3","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"508","박열","2017-06-28","210000","0.0","30","1","1","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"508","재활용 식민지","","176000","0.0","30","1","1","한국","한국",""
"508","제16회 대단한 단편영화제 단편경쟁 4","","240000","0.0","30","1","2","한국","한국",""
"511","제2회 반짝다큐페스티발 섹션 2","","261000","0.0","29","1","1","한국","한국",""
"511","썸머프라이드시네마 2024 배급사 특별전 - 포스트핀","","286000","0.0","29","1","1","한국","한국",""
"513","제1회 부산대학영화제 섹션6","","143000","0.0","28","1","1","한국","한국",""
"513","제1회 부산대학영화제 섹션4","","149000","0.0","28","1","1","한국","한국",""
"513","제25회 대구단편영화제 경쟁7","","222000","0.0","28","1","1","한국","한국",""
"513","제24회 전북독립영화제 지역교류초청2","","112000","0.0","28","1","1","한국","한국",""
"513","제24회 전북독립영화제 경쟁4","","112000","0.0","28","1","1","한국","한국",""
"513","제24회 전북독립영화제 경쟁8","","112000","0.0","28","1","1","한국","한국",""
"513","제24회 전북독립영화제 경쟁6","","112000","0.0","28","1","1","한국","한국",""
"513","제24회 전북독립영화제 지역교류초청1","","112000","0.0","28","1","1","한국","한국",""
"513","제24회 전북독립영화제 경쟁7","","112000","0.0","28","1","1","한국","한국",""
"513","제24회 전북독립영화제 경쟁5","","112000","0.0","28","1","1","한국","한국",""
"513","제24회 전북독립영화제 경쟁1","","112000","0.0","28","1","1","한국","한국",""
"513","제26회 부산독립영화제 메이드 인 부산 4","","198000","0.0","28","1","1","한국","한국",""
"513","제25회 대구단편영화제 diff choice 2 - 확장하는 카메라","","220000","0.0","28","1","1","한국","한국",""
"526","광천동 김환경","","182000","0.0","26","1","3","한국","한국",""
"527","제2회 반짝다큐페스티발 섹션 1","","225000","0.0","25","1","1","한국","한국",""
"527","(인디스데이) 시작의 순간","","173000","0.0","25","1","8","한국","한국",""
"527","밤의 유령","","180000","0.0","25","1","2","한국","한국",""
"527","대구독립영화 연말정산 2024 - 단편 2","","200000","0.0","25","1","1","한국","한국",""
"527","개봉 기념 서보형 감독 단편전","","214000","0.0","25","1","3","한국","한국",""
"532","12월 수요단편극장 FILM IT!","","200000","0.0","24","1","1","한국","한국",""
"532","제1회 인디플러스 포항 꿈꾸는 어린이영화제 유스 섹션","","76800","0.0","24","1","2","한국","한국",""
