"순위","영화명","개봉일","매출액","매출액 점유율","관객수","스크린수","상영횟수","대표국적","국적","배급사"
"260","코리안시네마 단편 3 - 제21회 전주국제영화제","","614000","0.0","89","1","4","한국","한국",""
"260","MSFF2020 4만번의 구타 1","","534000","0.0","89","1","1","한국","한국",""
"265","SIPFF2020 한국단편-비경쟁 3","","850000","0.0","87","1","2","한국","한국",""
"265","전여빈 단편선","","783000","0.0","87","1","1","한국","한국",""
"265","MSFF2020 사랑에 관한 짧은 필름 2","","522000","0.0","87","1","1","한국","한국",""
"268","사랑방 손님과 어머니","","170000","0.0","85","1","10","한국","한국",""
"269","이조잔영","","168000","0.0","84","1","4","한국","한국",""
"270","아수라","2016-09-28","415000","0.0","83","2","9","한국","한국","(주)씨제이이엔엠"
"271","오렌지필름 기획전 – 대화의 매뉴얼","","722000","0.0","82","1","4","한국","한국",""
"271","제8회 24초영화제 2섹션","","492000","0.0","82","1","1","한국","한국",""
"271","제8회 24초영화제 1섹션","","492000","0.0","82","1","1","한국","한국",""
"271","제8회 24초영화제 3섹션","","492000","0.0","82","1","1","한국","한국",""
"271","공민정 단편전 1","","410000","0.0","82","1","1","한국","한국",""
"276","쌀","","162000","0.0","81","1","14","한국","한국",""
"276","배달노출 : 알몸으로 유혹하기","2020-04-17","412000","0.0","81","20","20","한국","한국","밀크픽처스"
"278","SIPFF2020 한국단편-비경쟁 1","","787000","0.0","80","1","2","한국","한국",""
"278","엄마와 딸의 은밀한 밤","2020-04-07","400000","0.0","80","20","21","한국","한국","(주)로드하우스"
"280","청불학원2","2020-03-27","400000","0.0","79","20","20","한국","한국","노바엔터테인먼트"
"280","형수의 성교육","2020-03-26","400000","0.0","79","20","20","한국","한국","노바엔터테인먼트"
"280","여직원 사용 설명서","2020-03-25","400000","0.0","79","20","20","한국","한국","노바엔터테인먼트"
"280","아내의 비밀남자","2020-03-18","400000","0.0","79","20","20","한국","한국","(주)로드하우스"
"280","엄마의 남자친구","2020-04-01","395000","0.0","79","20","20","한국","한국","(주)로드하우스"
"280","엄마와 딸의 은밀한 레슨","2020-04-15","395000","0.0","79","20","20","한국","한국","(주)로드하우스"
"280","그녀와의 스와핑","2020-05-20","355000","0.0","79","19","20","한국","한국","(주)케이알씨지"
"280","아들의 아내2","2020-03-27","400000","0.0","79","20","20","한국","한국","(주)로드하우스"
"288","한국단편경쟁 2 - 제21회 전주국제영화제","","531500","0.0","78","1","4","한국","한국",""
"288","아이 바이 유 바이 에브리바디","","543000","0.0","78","1","2","한국","한국",""
"290","오렌지필름 기획전 - ‘나’에 대한 몇 개의 주석들","","677000","0.0","77","1","4","한국","한국",""
"290","아르코 라이브 완창판소리프로젝트2 강산제수궁가","2020-04-14","917000","0.0","77","7","28","한국","한국","한국문화예술위원회"
"292","끝까지 간다","2014-05-29","380000","0.0","76","2","25","한국","한국","(주)쇼박스"
"293","SIFF2020 뉴-쇼츠 2","","518000","0.0","74","1","2","한국","한국",""
"294","한국단편경쟁 4 - 제21회 전주국제영화제","","492000","0.0","73","1","4","한국","한국",""
"294","AISFF2020 뉴필름메이커 그룹1","","363000","0.0","73","1","1","한국","한국",""
"296","마더","2009-05-28","495000","0.0","72","1","8","한국","한국","(주)씨제이이엔엠"
"297","SIFF2020 페스티벌 초이스 단편 쇼케이스 4","","496000","0.0","71","1","2","한국","한국",""
"297","비밀은 없다","2016-06-23","355000","0.0","71","1","6","한국","한국","(주)씨제이이엔엠"
"299","SIFF2020 뉴-쇼츠 1","","497000","0.0","70","1","2","한국","한국",""
"299","입문반","","344000","0.0","70","1","9","한국","한국",""
"301","클리어 코로나 19 - 19앤오버","","507500","0.0","69","3","23","한국","한국",""
"301","사람은 무엇으로 살아가나","","489000","0.0","69","1","3","한국","한국",""
"301","해일 앞에서","","447000","0.0","69","1","4","한국","한국",""
"304","오렌지필름 기획전 - 울고 싶을 땐 꼭 비가 오더라","","586000","0.0","68","1","4","한국","한국",""
"305","MSFF2020 절대악몽 1","","400000","0.0","66","1","1","한국","한국",""
"305","순애보","","132000","0.0","66","1","5","한국","한국",""
"305","클리어 코로나 19 - 오엠지","","490480","0.0","66","3","15","한국","한국",""
"305","2020 한국영화아카데미 36기 졸업영화제 아이컨택 섹션F","","264000","0.0","66","1","1","한국","한국",""
"305","2020 한국영화아카데미 36기 졸업영화제 아이컨택 섹션E","","264000","0.0","66","1","1","한국","한국",""
"310","건축학개론","2012-03-22","650000","0.0","65","1","4","한국","한국","롯데쇼핑㈜롯데엔터테인먼트"
"310","내부자들","2015-11-19","325000","0.0","65","2","20","한국","한국","(주)쇼박스"
"312","오렌지필름 기획전 - 경고: 눈을 크게 뜨고 보세요!","","578000","0.0","63","1","4","한국","한국",""
"312","그곳, 날씨는","","427000","0.0","63","1","3","한국","한국",""
"314","사바하","2019-02-20","558000","0.0","62","1","1","한국","한국","(주)씨제이이엔엠"
"315","SISFF2020 국내경쟁 4: 기억과 풍경","","305000","0.0","61","1","1","한국","한국",""
"315","SISFF2020 SISFF와 함께 추는 춤","","305000","0.0","61","1","1","한국","한국",""
"315","허스토리","2018-06-27","435000","0.0","61","1","3","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"315","MSFF2020 비정성시 1","","366000","0.0","61","1","1","한국","한국",""
"315","SISFF2020 국내경쟁 1: 표현의 온도","","305000","0.0","61","1","1","한국","한국",""
"320","사촌동생들","2020-01-29","300000","0.0","60","1","1","한국","한국","(주)가온콘텐츠"
"320","더러운 아내","2020-01-17","300000","0.0","60","1","1","한국","한국","(주)가온콘텐츠"
"320","음란한 모녀의 정사 무삭제판","2020-03-04","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","채승하의 비밀의 숲","2020-10-29","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","여자친구의 맛 2","2020-11-13","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","백신 모유를 가진 그녀","2020-11-29","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","섹스노예","2020-07-06","300000","0.0","60","1","1","한국","한국","(주)가온콘텐츠"
"320","아내의알바 무삭제판","2020-08-04","300000","0.0","60","1","1","한국","한국","(주)가온콘텐츠"
"320","편의점 알바생 변태사장의교육","2020-11-13","300000","0.0","60","1","1","한국","한국","(주)가온콘텐츠"
"320","꿈의직장 스와핑오피스","2020-07-27","300000","0.0","60","1","1","한국","한국","(주)가온콘텐츠"
"320","맛있는 너가 합격","2020-09-22","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","간기녀 - 간통을 기다리는 여자","2020-07-13","300000","0.0","60","1","1","한국","한국","(주)디어프로덕션"
"320","공짜섹스","2020-11-23","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","가슴 큰 여대생","2020-06-30","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","아이돌 섹스: LA 교포녀 무삭제","2020-09-30","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","여배우들: 섹스 오디션 무삭제","2020-09-30","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","오빠는 음식은 가려도 여자는 안가려 무삭제","2020-09-01","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","리얼섹스돌 : 사용설명서 무삭제","2020-09-08","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","가슴 큰 여동생","2020-07-02","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","섹스 소녀 7","2020-11-17","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","여자친구의 맛 3","2020-11-16","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","여동생의 맛","2020-11-27","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","가슴 큰 태희-무삭제판","2020-07-10","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","섹스인듯 촬영인듯 섹스하는 너","2020-09-08","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","팽말숙 : 실전주의","2020-11-19","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","무엇이든 도와드립니다","2020-10-23","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","애인의 가슴 큰 친구","2020-12-11","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","주부남편의 발기찬 바깥생활 무삭제","2020-10-21","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","섹스 소녀 9","2020-12-08","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","섹스 소녀 8","2020-12-10","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","18 출사녀 화진의 미친 섹스","2020-12-07","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","더러운아내 무삭제판","2020-12-23","300000","0.0","60","1","1","한국","한국","(주)가온콘텐츠"
"320","섹스 소녀 10","2020-12-18","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","섹스 소녀","2020-08-20","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","섹스 소녀2","2020-10-05","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","한지붕 세가족","2020-10-15","300000","0.0","60","1","1","한국","한국","(주)가온콘텐츠"
"320","DIFF2020 경쟁4","","420000","0.0","60","1","3","한국","한국",""
"320","충격 실제정사","2020-12-21","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","늑대소녀 야생소녀를 교육하다","2020-10-19","300000","0.0","60","1","1","한국","한국","(주)가온콘텐츠"
"320","18 승하의 누워서 떡 먹기","2020-08-07","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","예쁜 여동생","2020-08-11","300000","0.0","60","1","1","한국","한국","라임필름"
"320","자매의 정사","2020-01-29","300000","0.0","60","1","1","한국","한국","(주)나우콘텐츠"
"320","빚투: 부부교환 무삭제","2020-12-02","300000","0.0","60","1","1","한국","한국",""
"320","빚투: 부부교환","2020-10-09","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","내 여자의 남자들 무삭제판","2020-02-10","300000","0.0","60","1","1","한국","한국","(주)가온콘텐츠"
"320","위험한 삼촌들","2020-10-15","300000","0.0","60","1","1","한국","한국","(주)가온콘텐츠"
"320","가슴 큰 가인 - 무삭제판","2020-08-19","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","섹스 소녀 3","2020-09-15","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","18 주아의 뜨거운 하루","2020-08-27","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","아들의 여친 아빠의 여친","2020-11-13","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","예쁜 여동생 2","2020-09-06","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","스와핑 부부","2020-03-25","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","섹시한 가정부","2020-04-01","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","마사지 걸의 유혹","2020-04-16","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","음란한 과외","2020-04-22","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","사돈끼리 그거슨 아니지","2020-04-01","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","여대생의 은밀한 불륜","2020-11-12","300000","0.0","60","1","1","한국","한국","(주)아이피큐"
"320","섹시한형수","2020-03-31","300000","0.0","60","1","1","한국","한국","록엔터테인먼트(주)"
"320","여동생과 은밀한 거래","2020-11-12","300000","0.0","60","1","1","한국","한국","(주)아이피큐"
"320","내 여자의 변태욕정","2020-10-15","300000","0.0","60","1","1","한국","한국","(주)가온콘텐츠"
"320","18 걸그룹 승하의 눈치게임","2020-09-17","300000","0.0","60","1","1","한국","한국","라임필름"
"320","여자친구의 맛","2020-09-29","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","가슴 큰 초희 - 무삭제판","2020-09-18","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","남편 친구","2020-12-03","300000","0.0","60","1","1","한국","한국","(주)아이피큐"
"320","내 아내가 아닌","2020-11-19","300000","0.0","60","1","1","한국","한국","(주)아이피큐"
"320","18 모델 리카의 화려한 외출","2020-09-24","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","섹스소녀4","2020-10-08","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","가슴 큰 울 엄마","2020-05-06","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","예쁜 여동생3","2020-10-13","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","내 여자의 남자들 2","2020-07-01","300000","0.0","60","1","1","한국","한국","(주)가온콘텐츠"
"320","가슴 큰 새 누나","2020-04-29","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","가슴 큰 새 누나 2","2020-05-06","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","섹스 소녀 5","2020-10-27","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","바람난 아내의 비밀","2020-11-19","300000","0.0","60","1","1","한국","한국","(주)아이피큐"
"320","가슴 큰 형수-무삭제판","2020-05-14","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","그놈의 물건은 바이러스","2020-10-12","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","스와핑, 그 위험한 섹스","2020-12-08","300000","0.0","60","1","1","한국","한국","(주)아이피큐"
"320","네 번째 엄마","2020-12-31","300000","0.0","60","1","1","한국","한국","(주)아이피큐"
"320","처제의 은밀한 맛","2020-12-17","300000","0.0","60","1","1","한국","한국","(주)아이피큐"
"320","여배우들: 섹스 오디션","2020-07-03","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","세자매 은밀한 섹파","2020-07-02","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","아이돌 섹스: LA 교포녀","2020-06-19","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","가슴 큰 울 엄마 2","2020-05-22","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","가슴 큰 뒷집소녀","2020-05-27","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","오빠는 음식은 가려도 여자는 안가려","2020-05-28","300000","0.0","60","1","1","한국","한국","(주)담화"
"320","섹스 소녀6","2020-10-17","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","18 여배우 소정의 끝장 섹스","","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","가슴 큰 처제-무삭제판","2020-06-03","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","가슴 큰 앞집 소녀","2020-06-03","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","가슴 큰 옆집 소녀","2020-05-29","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"320","왕가슴 그녀","2020-10-26","300000","0.0","60","1","1","한국","한국","케이엘 픽쳐스"
"411","SIDOF2020_숨은지혜찾기/불편/보담 : 더 나은 삶을 살아라","","405500","0.0","58","1","2","한국","한국",""
"411","제19회 미쟝센 단편영화제 수상작 특별전 섹션 1","","290000","0.0","58","1","2","한국","한국",""
"411","2020 인디포럼 월례비행 5월","","522000","0.0","58","1","1","한국","한국",""
"414","SIDOF2020_낙/거리의 가능한 불행들/윤하","","399000","0.0","57","1","2","한국","한국",""
"414","SIDOF2020_8mm/표해록/디어 엘리펀트","","399000","0.0","57","1","2","한국","한국",""
"414","오렌지필름 기획전 - 쓰-다.","","491000","0.0","57","1","4","한국","한국",""
"414","MSFF2020 4만번의 구타 2","","342000","0.0","57","1","1","한국","한국",""
"414","엽기적인 그녀","2001-07-26","605000","0.0","57","1","3","한국","한국","이언픽쳐스,(주)시네마서비스"
"419","SIDOF2020_길 위의 시간/안개, 장막/나는 사자다","","397000","0.0","56","1","2","한국","한국",""
"420","SIDOF2020_2분 40초/중복/이화뉴스/영화운동의 함성","","385000","0.0","55","1","2","한국","한국",""
"420","오렌지필름 기획전 - 미움(ㅁ)을 굴려보았더니","","476000","0.0","55","2","5","한국","한국",""
"420","DIFF2020 경쟁6","","379000","0.0","55","1","3","한국","한국",""
"420","강화도령","","111000","0.0","55","1","13","한국","한국",""
"424","감쪽같은 그녀","2019-12-04","386000","0.0","54","1","4","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"425","MSFF2020 사랑에 관한 짧은 필름 3","","318000","0.0","53","1","1","한국","한국",""
"425","SIDOF2020_이마무라 쇼헤이 입문/크리스마스/리:플레이/로맨틱 머신","","370500","0.0","53","1","2","한국","한국",""
"427","음란주택:노예가 된 아내","2020-02-06","344000","0.0","52","19","20","한국","한국","주식회사 플릭스코"
"427","김종욱 찾기","2010-12-08","520000","0.0","52","1","2","한국","한국","씨제이엔터테인먼트"
"429","가슴 큰 태희","2020-02-27","347000","0.0","51","20","20","한국","한국","케이엘 픽쳐스"
"429","신천역 3번출구","2020-04-02","347000","0.0","51","20","20","한국","한국","(주)나우콘텐츠"
"429","아내를 빌려드립니다","2020-05-14","347000","0.0","51","20","20","한국","한국","(주)나우콘텐츠"
"429","가슴 큰 초희","2020-05-12","347000","0.0","51","20","20","한국","한국","케이엘 픽쳐스"
"429","목공소에서 생긴 일","2020-03-06","342000","0.0","51","20","20","한국","한국","(주)나우콘텐츠"
"429","18금 아이돌 승하의 화려한 외출","2020-07-27","334000","0.0","51","20","20","한국","한국","케이엘 픽쳐스"
"429","18금 아이돌 승하의 섹스 스캔들","2020-07-21","334000","0.0","51","20","20","한국","한국","케이엘 픽쳐스"
"429","18 하라의 맛있는 수업","2020-09-29","339000","0.0","51","20","20","한국","한국","케이엘 픽쳐스"
"429","가슴 큰 가인","2020-05-15","342000","0.0","51","20","20","한국","한국","케이엘 픽쳐스"
"438","AISFF2020 국내경쟁 그룹2","","249000","0.0","50","1","1","한국","한국",""
"438","소원","2013-10-02","370000","0.0","50","1","9","한국","한국","롯데쇼핑㈜롯데엔터테인먼트"
"438","강철비","2017-12-14","300000","0.0","50","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"438","12 하고 24","","367000","0.0","50","1","6","한국","한국",""
"438","오렌지필름 기획전 - 지금이 아닌 계절을 써요","","465000","0.0","50","1","3","한국","한국",""
"438","GIFF2020 기프 단편 제작지원","","250000","0.0","50","1","1","한국","한국",""
"438","우주인 조안","","500000","0.0","50","1","1","한국","한국",""
"438","8월 단편 상상극장-(SWJA) days of Summer","","400000","0.0","50","1","4","한국","한국",""
"438","어린 의뢰인","2019-05-22","350000","0.0","50","1","1","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"447","아르코라이브 무용 히트 앤 런","2020-05-06","343000","0.0","49","6","25","한국","한국","한국문화예술위원회"
"447","코리안시네마 단편 2 - 제21회 전주국제영화제","","342000","0.0","49","1","4","한국","한국",""
"447","사랑폭탄","","343000","0.0","49","1","2","한국","한국",""
"447","새해전야","2021-02-10","343000","0.0","49","1","1","한국","한국","(주)에이스메이커무비웍스"
"447","버닝","2018-05-17","422000","0.0","49","1","5","한국","한국","CGV아트하우스"
"452","20th 필름다빈 프로젝트: 로맨틱 시네마 - 폴링","","96000","0.0","48","1","6","한국","한국",""
"452","SIDOF2020_혜나, 라힐맘/캐치볼/퀴어053","","336000","0.0","48","1","2","한국","한국",""
"452","AISFF2020 센트럴파크 10주년 특별전: 배우전","","240000","0.0","48","1","1","한국","한국",""
"452","클리어 코로나 19 - 아웃겨","","355500","0.0","48","5","25","한국","한국",""
"452","3억 분의 1: 난임부부 다이어리","","336000","0.0","48","1","2","한국","한국",""
"452","권다함: 눈빛이 다함","","483000","0.0","48","1","1","한국","한국",""
"452","더 킹","2017-01-18","480000","0.0","48","1","1","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"459","MSFF2020 4만번의 구타 3","","282000","0.0","47","1","1","한국","한국",""
"460","DIFF2020 경쟁2","","322000","0.0","46","1","3","한국","한국",""
"461","siff 2020 단편2 : 비밀과 거짓말","","308000","0.0","45","1","4","한국","한국",""
"461","인디포럼2020 신작전 단편4 : 당신이 보지 못한 시간","","360000","0.0","45","1","2","한국","한국",""
"461","클리어 코로나 19 - 캠퍼스","","340800","0.0","45","2","12","한국","한국",""
"461","진도","","315000","0.0","45","1","2","한국","한국",""
"465","클리어 코로나 19 - 어페어","","323000","0.0","44","3","24","한국","한국",""
"465","김현정 단편선","","389000","0.0","44","1","2","한국","한국",""
"465","[작은영화영화제] 콜드 썸머; 두려움에 관하여","","132000","0.0","44","1","1","한국","한국",""
"468","순정","2016-02-24","430000","0.0","43","1","1","한국","한국","(주)리틀빅픽쳐스"
"468","DIFF2020 경쟁1","","296000","0.0","43","1","3","한국","한국",""
"468","퇴근길씨네마 단편 옴니버스","","339000","0.0","43","2","17","한국","한국",""
"471","나의 사랑 나의 신부","2014-10-08","420000","0.0","42","1","2","한국","한국","씨네그루(주)다우기술"
"471","MSFF2020 비정성시 3","","252000","0.0","42","1","1","한국","한국",""
"471","야광","","299000","0.0","42","1","7","한국","한국",""
"471","타짜: 원 아이드 잭","2019-09-11","462000","0.0","42","1","1","한국","한국","롯데컬처웍스(주)롯데엔터테인먼트"
"475","인디피크닉 2020 단편3 : 각자의 길 위에서","","271000","0.0","41","1","5","한국","한국",""
"475","작은영화영화제 국가는 부모다 - 위로의시간","","123000","0.0","41","1","1","한국","한국",""
"475","DIFF2020 경쟁7","","284000","0.0","41","1","3","한국","한국",""
"475","내 감독 영업전_이옥섭","","287000","0.0","41","1","1","한국","한국",""
"475","돼지꿈","","82000","0.0","41","1","3","한국","한국",""
"480","제보자","2014-10-02","320000","0.0","40","1","2","한국","한국","메가박스중앙(주) 플러스엠 엔터테인먼트"
"481","제19회 미쟝센 단편영화제 수상작 특별전 섹션 2","","195000","0.0","39","1","3","한국","한국",""
"482","뷰티 인사이드","2015-08-20","336000","0.0","38","1","2","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"482","스크린 너머로","","262000","0.0","38","1","4","한국","한국",""
"482","DIFF2020 경쟁3","","265000","0.0","38","1","3","한국","한국",""
"482","클리어 코로나 19 - 네버비포","","274000","0.0","38","4","19","한국","한국",""
"482","하녀엄마","2020-07-11","81000","0.0","38","6","35","한국","한국","(주)케이알씨지"
"487","인디애니페스트2020 독립보행2","","213000","0.0","37","1","2","한국","한국",""
"487","AISFF2020 국내경쟁 그룹1","","185000","0.0","37","1","1","한국","한국",""
"487","짝코","1983-10-23","74000","0.0","37","1","6","한국","한국",""
"487","센팍 국내 3대 영화제 대상 수상작 (센트럴파크 10주년)","","185000","0.0","37","1","4","한국","한국",""
"487","인디애니페스트2020 독립보행3","","216000","0.0","37","1","2","한국","한국",""
"492","MSFF2020 사랑에 관한 짧은 필름 1","","216000","0.0","36","1","1","한국","한국",""
"492","19th 필름다빈 프로젝트: 김해나 배우전","","309000","0.0","36","1","3","한국","한국",""
"494","암행어사와 흑두건","","72000","0.0","35","1","4","한국","한국",""
"494","제19회 미쟝센 단편영화제 수상작 특별전 섹션 3","","175000","0.0","35","1","3","한국","한국",""
"494","센팍 배우전: 단편의 얼굴들 (센트럴파크 10주년)","","175000","0.0","35","1","2","한국","한국",""
"494","멧돼지 잡기","","245000","0.0","35","1","2","한국","한국",""
"494","여관발이","2020-07-10","75000","0.0","35","11","35","한국","한국","(주)케이알씨지"
"494","윌라이즈 단편영화 기획전","","385000","0.0","35","1","1","한국","한국",""
"500","작은새","","170000","0.0","34","1","1","한국","한국",""
"500","인디애니페스트2020 독립보행1","","201000","0.0","34","1","2","한국","한국",""
"502","GIFF2020 단편묶음1","","165000","0.0","33","1","1","한국","한국",""
"502","인디포럼2020 신작전 단편3 : 미끄러지는 공간","","264000","0.0","33","1","2","한국","한국",""
"502","인디애니페스트2020 독립보행4","","195000","0.0","33","1","2","한국","한국",""
"505","오렌지필름기획전- *추신: 우리우정 영원히","","283000","0.0","32","1","3","한국","한국",""
"505","오오극장 개관5주년 특별전 - 대구독립단편 신작","","220000","0.0","32","1","1","한국","한국",""
"505","내 감독 영업전_박재범","","224000","0.0","32","1","1","한국","한국",""
"505","강길우 : 본(本)","","343000","0.0","32","1","1","한국","한국",""
"505","AISFF2020 특별상영: 캐스팅 마켓 매칭작 그룹2","","160000","0.0","32","1","1","한국","한국",""
"510","오렌지필름 기획전 – 들리나요?","","273000","0.0","31","1","3","한국","한국",""
"510","위안","","223000","0.0","31","1","2","한국","한국",""
"510","DIFF2020 경쟁8","","216000","0.0","31","1","3","한국","한국",""
"510","DIFF2020 경쟁9","","211000","0.0","31","1","3","한국","한국",""
"510","AISFF2020 특별상영: 캐스팅 마켓 매칭작 그룹1","","154000","0.0","31","1","1","한국","한국",""
"515","나의 정원","","210000","0.0","30","1","2","한국","한국",""
"515","siff 2020 단편5 : 다가가고 싶은 오늘","","204000","0.0","30","1","4","한국","한국",""
"515","siff 2020 단편1 : 세상에 모든 그녀들","","201000","0.0","30","1","5","한국","한국",""
"518","초대받은 사람들","1981-10-24","58000","0.0","29","1","4","한국","한국",""
"518","내시","","59000","0.0","29","1","8","한국","한국",""
"520","명량","2014-07-30","197000","0.0","28","1","4","한국","한국","(주)씨제이이엔엠"
"521","내가 뭐가 나빠(인디스데이)","","200000","0.0","27","1","9","한국","한국",""
"521","낫띵벗필름 x 커뮤니티 시네마 로드쇼","","292000","0.0","27","1","1","한국","한국",""
"521","손예원의 선 - 낫띵벗필름 특별기획전","","289000","0.0","27","1","1","한국","한국",""
"521","그것만이 내 세상","2018-01-17","163000","0.0","27","1","1","한국","한국","(주)씨제이이엔엠"
"521","깡패와소녀","2020-07-22","212000","0.0","27","1","6","한국","한국","비에이치제이시네마"
"526","그 여자의 죄가 아니다","","52000","0.0","26","1","4","한국","한국",""
"527","AISFF2020 국내경쟁 그룹3","","123000","0.0","25","1","1","한국","한국",""
"527","12월 퇴근길 영화관(2)","","34500","0.0","25","1","1","한국","한국",""
"527","1987","2017-12-27","200000","0.0","25","1","1","한국","한국","(주)씨제이이엔엠"
"527","가리베가스","","500000","0.0","25","1","1","한국","한국",""
"531","에무시네마 배우전 : 박지연","","215000","0.0","24","1","1","한국","한국",""
"531","SIFF2020 독립영화 아카이브전 2","","168000","0.0","24","1","2","한국","한국",""
"531","SIFF2020 독립영화 아카이브전 1","","168000","0.0","24","1","2","한국","한국",""
"531","철로 위의 사람들","","168000","0.0","24","1","2","한국","한국",""
"535","마스카라","1995-04-01","225000","0.0","23","1","1","한국","한국",""
"535","나와 부엉이","","160000","0.0","23","1","1","한국","한국",""
"535","해빙","2017-03-01","335000","0.0","23","1","1","한국","한국","롯데쇼핑㈜롯데엔터테인먼트"
"535","‘퇴근길 단편선’ GV","","36000","0.0","23","1","1","한국","한국",""
"535","바꿔 할래? 무삭제","2020-04-09","115000","0.0","23","20","23","한국","한국","(주)영화사가을"
"535","(2020 이음/부산퀴어)단편섹션","","23000","0.0","23","1","1","한국","한국",""
"535","7월 단단한영화展","","72000","0.0","23","1","1","한국","한국",""
"535","창궐","2018-10-25","115000","0.0","23","1","9","한국","한국","(주)넥스트엔터테인먼트월드(NEW)"
"543","SIDOF2020_전열/옥포만에 메아리칠 우리들의 노래를 위하여","","154000","0.0","22","1","1","한국","한국",""
"543","AISFF2020 센트럴파크 10주년 특별전: 감독전","","110000","0.0","22","1","1","한국","한국",""
"543","AISFF2020 센트럴파크 10주년 특별전: 센트럴파크 Pick!","","107000","0.0","22","1","1","한국","한국",""
"543","DIFF2020 경쟁5","","154000","0.0","22","1","3","한국","한국",""
"543","부재의 기억","","110000","0.0","22","1","1","한국","한국,미국",""
"543","위험한 정사-덫","2020-07-23","33000","0.0","22","10","22","한국","한국","(주)케이알씨지"
"543","정","2000-06-17","151000","0.0","22","1","1","한국","한국","영화인"
